1.081411666870117188e+02,1.880538024902343750e+02,1.432591705322265625e+02,1.788077239990234375e+02,1.702802124023437500e+02,1.710187377929687500e+02,1.924825134277343750e+02,1.567761230468750000e+02,1.862712860107421875e+02,1.863235931396484375e+02,1.674466094970703125e+02,2.007960052490234375e+02,2.126079254150390625e+02,1.185077133178710938e+02,1.727460174560546875e+02,1.230763626098632812e+02,1.253169631958007812e+02,1.890314788818359375e+02,1.791116943359375000e+02,1.276536941528320312e+02,1.977331695556640625e+02,1.709598541259765625e+02,1.688231811523437500e+02,1.256392669677734375e+02,8.041409301757812500e+01,1.344860687255859375e+02,1.898159484863281250e+02,1.811523284912109375e+02,1.832372436523437500e+02,1.976099243164062500e+02,1.116192169189453125e+02,8.951760864257812500e+01,1.389406433105468750e+02,1.923136444091796875e+02,1.897565155029296875e+02,1.298974456787109375e+02,1.296348114013671875e+02,1.687636718750000000e+02,2.120306091308593750e+02,2.103195648193359375e+02,1.540762786865234375e+02,1.120636672973632812e+02,2.172607421875000000e+02,1.831737518310546875e+02,1.016375503540039062e+02,1.888726806640625000e+02,2.051094360351562500e+02,1.823512725830078125e+02,1.593856201171875000e+02,1.313769531250000000e+02,1.223720855712890625e+02,2.163746185302734375e+02,2.092345733642578125e+02,1.977813720703125000e+02,1.338556213378906250e+02,1.540089111328125000e+02,1.850166931152343750e+02,1.067927474975585938e+02,1.597254943847656250e+02,1.872404479980468750e+02,2.099513702392578125e+02,1.381584472656250000e+02,2.155401000976562500e+02,1.493136749267578125e+02,2.142352447509765625e+02,1.409342651367187500e+02,1.252400436401367188e+02,1.975472717285156250e+02,1.919118957519531250e+02,1.471680145263671875e+02,1.776548767089843750e+02,1.482548675537109375e+02,1.446449737548828125e+02,1.957716217041015625e+02,1.954499053955078125e+02,2.198399200439453125e+02,1.411909942626953125e+02,1.591596527099609375e+02,1.249322509765625000e+02,2.032919769287109375e+02,2.097707519531250000e+02,1.525913543701171875e+02,1.540780029296875000e+02,1.986681518554687500e+02,1.317384643554687500e+02,1.231430282592773438e+02,1.357031402587890625e+02,2.162063903808593750e+02,1.548809204101562500e+02,1.935723724365234375e+02,1.643660583496093750e+02,1.320434112548828125e+02,1.953962554931640625e+02,1.339130096435546875e+02,1.218345108032226562e+02,1.871352539062500000e+02
1.081835327148437500e+02,2.017126617431640625e+02,1.366469726562500000e+02,1.879698028564453125e+02,1.719521179199218750e+02,1.732208099365234375e+02,2.069395294189453125e+02,1.648820037841796875e+02,1.974454193115234375e+02,1.965070953369140625e+02,1.772244873046875000e+02,2.119186553955078125e+02,2.241911315917968750e+02,1.138774032592773438e+02,1.764396972656250000e+02,1.230089492797851562e+02,1.182223892211914062e+02,1.992134857177734375e+02,1.885474090576171875e+02,1.255699844360351562e+02,2.104945220947265625e+02,1.790297698974609375e+02,1.775510711669921875e+02,1.242866363525390625e+02,6.562519836425781250e+01,1.337209320068359375e+02,1.996138763427734375e+02,1.953358306884765625e+02,1.974911499023437500e+02,2.023981323242187500e+02,1.126487731933593750e+02,8.426768493652343750e+01,1.467314453125000000e+02,2.002203521728515625e+02,1.993297729492187500e+02,1.209147033691406250e+02,1.339401397705078125e+02,1.725219421386718750e+02,2.211066741943359375e+02,2.225568542480468750e+02,1.583605804443359375e+02,9.912825775146484375e+01,2.276470184326171875e+02,1.904417266845703125e+02,9.777676391601562500e+01,2.036463775634765625e+02,2.141913909912109375e+02,1.990465545654296875e+02,1.672163391113281250e+02,1.350073394775390625e+02,1.119763946533203125e+02,2.247941894531250000e+02,2.222304992675781250e+02,2.063759002685546875e+02,1.336786499023437500e+02,1.586248931884765625e+02,1.869284820556640625e+02,9.765447235107421875e+01,1.703759918212890625e+02,2.026257324218750000e+02,2.197347259521484375e+02,1.317415313720703125e+02,2.250639495849609375e+02,1.524856719970703125e+02,2.239378051757812500e+02,1.381569366455078125e+02,1.233863677978515625e+02,2.084038848876953125e+02,2.043922424316406250e+02,1.511676483154296875e+02,1.926413879394531250e+02,1.571997528076171875e+02,1.455203857421875000e+02,2.058018646240234375e+02,2.063579406738281250e+02,2.290367736816406250e+02,1.389929504394531250e+02,1.643444519042968750e+02,1.252218475341796875e+02,2.186183166503906250e+02,2.202823486328125000e+02,1.517221679687500000e+02,1.595821990966796875e+02,2.077070770263671875e+02,1.347330169677734375e+02,1.172129821777343750e+02,1.377670440673828125e+02,2.286498718261718750e+02,1.498222045898437500e+02,2.004389648437500000e+02,1.695743103027343750e+02,1.352701568603515625e+02,2.089726715087890625e+02,1.326268920898437500e+02,1.197744674682617188e+02,1.933442993164062500e+02
1.136183547973632812e+02,2.001647644042968750e+02,1.393739318847656250e+02,1.889406127929687500e+02,1.660667724609375000e+02,1.723335418701171875e+02,2.006514434814453125e+02,1.585044403076171875e+02,1.953746948242187500e+02,1.906396942138671875e+02,1.723329467773437500e+02,2.125062713623046875e+02,2.224090118408203125e+02,1.183718032836914062e+02,1.700549163818359375e+02,1.262039108276367188e+02,1.171818008422851562e+02,1.956660766601562500e+02,1.890726928710937500e+02,1.293870697021484375e+02,2.027226715087890625e+02,1.752589263916015625e+02,1.715293273925781250e+02,1.279973907470703125e+02,6.999906158447265625e+01,1.345460662841796875e+02,1.974418182373046875e+02,1.920894622802734375e+02,1.945456085205078125e+02,2.034575195312500000e+02,1.160509567260742188e+02,8.798488616943359375e+01,1.467640533447265625e+02,1.964796752929687500e+02,2.021264495849609375e+02,1.226081314086914062e+02,1.364737243652343750e+02,1.672327880859375000e+02,2.224434814453125000e+02,2.217530212402343750e+02,1.655727233886718750e+02,9.928907775878906250e+01,2.263233795166015625e+02,1.891872406005859375e+02,1.039592971801757812e+02,1.994566192626953125e+02,2.116688995361328125e+02,1.933518829345703125e+02,1.679010009765625000e+02,1.393848571777343750e+02,1.223754653930664062e+02,2.211857757568359375e+02,2.190471801757812500e+02,2.041790618896484375e+02,1.398833923339843750e+02,1.565317535400390625e+02,1.794993133544921875e+02,9.924627685546875000e+01,1.718224639892578125e+02,2.046616973876953125e+02,2.208964233398437500e+02,1.347473449707031250e+02,2.268256378173828125e+02,1.561663513183593750e+02,2.200774230957031250e+02,1.402928009033203125e+02,1.265387115478515625e+02,2.066597900390625000e+02,2.035938568115234375e+02,1.503778381347656250e+02,1.945098571777343750e+02,1.546091918945312500e+02,1.473499145507812500e+02,2.042690887451171875e+02,2.094691467285156250e+02,2.288671417236328125e+02,1.428525543212890625e+02,1.639353790283203125e+02,1.223203277587890625e+02,2.149498291015625000e+02,2.203271789550781250e+02,1.481915893554687500e+02,1.568555145263671875e+02,2.093977966308593750e+02,1.401357116699218750e+02,1.175122604370117188e+02,1.391568298339843750e+02,2.276023864746093750e+02,1.541832122802734375e+02,1.997150421142578125e+02,1.677536773681640625e+02,1.312175292968750000e+02,2.077151031494140625e+02,1.333103485107421875e+02,1.239916076660156250e+02,1.926090087890625000e+02
1.140493774414062500e+02,1.912733154296875000e+02,1.333143310546875000e+02,1.782868347167968750e+02,1.637632598876953125e+02,1.634446411132812500e+02,1.950028381347656250e+02,1.584458923339843750e+02,1.902303619384765625e+02,1.845900573730468750e+02,1.662803649902343750e+02,2.011399230957031250e+02,2.136995544433593750e+02,1.147860870361328125e+02,1.694208374023437500e+02,1.218377609252929688e+02,1.189283447265625000e+02,1.882677154541015625e+02,1.803153381347656250e+02,1.271600799560546875e+02,2.003442382812500000e+02,1.703418273925781250e+02,1.649635009765625000e+02,1.226881713867187500e+02,7.446430206298828125e+01,1.310864257812500000e+02,1.916366271972656250e+02,1.829089813232421875e+02,1.896035156250000000e+02,1.963386993408203125e+02,1.158599014282226562e+02,9.127597808837890625e+01,1.438040771484375000e+02,1.886296539306640625e+02,1.905306701660156250e+02,1.186559906005859375e+02,1.334788665771484375e+02,1.611085052490234375e+02,2.124136352539062500e+02,2.124379425048828125e+02,1.552086029052734375e+02,1.007221908569335938e+02,2.186373901367187500e+02,1.801605224609375000e+02,1.000102615356445312e+02,1.937876281738281250e+02,2.061635284423828125e+02,1.896573486328125000e+02,1.607934112548828125e+02,1.355053405761718750e+02,1.184677124023437500e+02,2.153857421875000000e+02,2.115016632080078125e+02,1.941840972900390625e+02,1.361593627929687500e+02,1.489975433349609375e+02,1.779227600097656250e+02,1.000726928710937500e+02,1.644566497802734375e+02,1.948451385498046875e+02,2.123684997558593750e+02,1.292506866455078125e+02,2.175586395263671875e+02,1.526498870849609375e+02,2.132836456298828125e+02,1.369950103759765625e+02,1.216420364379882812e+02,1.999098052978515625e+02,1.936920013427734375e+02,1.479405517578125000e+02,1.857374420166015625e+02,1.518788604736328125e+02,1.404702148437500000e+02,1.954399108886718750e+02,1.981220703125000000e+02,2.204403381347656250e+02,1.387462463378906250e+02,1.597881011962890625e+02,1.193751983642578125e+02,2.079520568847656250e+02,2.107889404296875000e+02,1.501164398193359375e+02,1.540752868652343750e+02,1.992885284423828125e+02,1.377511444091796875e+02,1.165143814086914062e+02,1.360720062255859375e+02,2.180794677734375000e+02,1.434255523681640625e+02,1.936379547119140625e+02,1.635795593261718750e+02,1.306053009033203125e+02,1.974536132812500000e+02,1.318088531494140625e+02,1.231434783935546875e+02,1.842639770507812500e+02
1.180734176635742188e+02,1.811891021728515625e+02,1.431728057861328125e+02,1.742807006835937500e+02,1.644394531250000000e+02,1.673423767089843750e+02,1.896181182861328125e+02,1.563406219482421875e+02,1.807974243164062500e+02,1.757386016845703125e+02,1.655541076660156250e+02,1.949594268798828125e+02,2.058293151855468750e+02,1.248440856933593750e+02,1.657852478027343750e+02,1.313941802978515625e+02,1.325677795410156250e+02,1.835745697021484375e+02,1.758032684326171875e+02,1.298254394531250000e+02,1.875220642089843750e+02,1.661065673828125000e+02,1.664711303710937500e+02,1.315049591064453125e+02,8.513507843017578125e+01,1.316092376708984375e+02,1.819835357666015625e+02,1.783530426025390625e+02,1.771708984375000000e+02,1.882084960937500000e+02,1.202652664184570312e+02,1.046965179443359375e+02,1.417615661621093750e+02,1.860682678222656250e+02,1.896776428222656250e+02,1.267778091430664062e+02,1.318716430664062500e+02,1.611212310791015625e+02,2.009017639160156250e+02,2.044286193847656250e+02,1.533195648193359375e+02,1.152459716796875000e+02,2.088792266845703125e+02,1.753545532226562500e+02,1.072508239746093750e+02,1.830597229003906250e+02,1.987315368652343750e+02,1.768467254638671875e+02,1.603375091552734375e+02,1.319752807617187500e+02,1.238392105102539062e+02,2.032256469726562500e+02,2.030684661865234375e+02,1.899459686279296875e+02,1.395208129882812500e+02,1.528050537109375000e+02,1.764340515136718750e+02,1.140986709594726562e+02,1.620611114501953125e+02,1.818907928466796875e+02,1.991316986083984375e+02,1.403496398925781250e+02,2.077684936523437500e+02,1.454096679687500000e+02,2.061354217529296875e+02,1.403351287841796875e+02,1.309802703857421875e+02,1.924523468017578125e+02,1.893173675537109375e+02,1.457832336425781250e+02,1.755019989013671875e+02,1.479398803710937500e+02,1.431646881103515625e+02,1.902799072265625000e+02,1.922749633789062500e+02,2.134429931640625000e+02,1.367537078857421875e+02,1.545592956542968750e+02,1.268759307861328125e+02,1.994687957763671875e+02,2.052866363525390625e+02,1.478342895507812500e+02,1.504248962402343750e+02,1.930596771240234375e+02,1.370319366455078125e+02,1.241068954467773438e+02,1.354497680664062500e+02,2.091075592041015625e+02,1.523152008056640625e+02,1.836673889160156250e+02,1.592836608886718750e+02,1.314260406494140625e+02,1.899025268554687500e+02,1.362587585449218750e+02,1.246832962036132812e+02,1.768350219726562500e+02
1.111208343505859375e+02,1.915108795166015625e+02,1.394166107177734375e+02,1.773204040527343750e+02,1.735035400390625000e+02,1.712341461181640625e+02,1.936533355712890625e+02,1.616778869628906250e+02,1.874467163085937500e+02,1.857280273437500000e+02,1.687668304443359375e+02,1.990737609863281250e+02,2.121799316406250000e+02,1.180195007324218750e+02,1.718405303955078125e+02,1.273336105346679688e+02,1.249527206420898438e+02,1.905056610107421875e+02,1.759036712646484375e+02,1.242657241821289062e+02,2.015231781005859375e+02,1.739218597412109375e+02,1.731799621582031250e+02,1.299723968505859375e+02,7.777878570556640625e+01,1.362584075927734375e+02,1.907309722900390625e+02,1.831015930175781250e+02,1.853501739501953125e+02,1.957838897705078125e+02,1.098802032470703125e+02,8.902497100830078125e+01,1.450708618164062500e+02,1.925626068115234375e+02,1.924923858642578125e+02,1.260021133422851562e+02,1.311611175537109375e+02,1.690727081298828125e+02,2.055639953613281250e+02,2.095147247314453125e+02,1.535100402832031250e+02,1.133622360229492188e+02,2.152459716796875000e+02,1.824953613281250000e+02,1.031994476318359375e+02,1.916002807617187500e+02,2.034837951660156250e+02,1.892146759033203125e+02,1.633056640625000000e+02,1.344069213867187500e+02,1.148281478881835938e+02,2.156345520019531250e+02,2.090334930419921875e+02,1.935668029785156250e+02,1.346759338378906250e+02,1.583858947753906250e+02,1.869010467529296875e+02,1.042839508056640625e+02,1.594635009765625000e+02,1.874179229736328125e+02,2.048571014404296875e+02,1.398266296386718750e+02,2.127314147949218750e+02,1.541280670166015625e+02,2.133060913085937500e+02,1.428633270263671875e+02,1.246457748413085938e+02,1.986460723876953125e+02,1.913957824707031250e+02,1.467899780273437500e+02,1.754526824951171875e+02,1.535952606201171875e+02,1.443421478271484375e+02,1.974326019287109375e+02,1.956144409179687500e+02,2.191715698242187500e+02,1.362942199707031250e+02,1.620617980957031250e+02,1.281075592041015625e+02,2.049062805175781250e+02,2.078756256103515625e+02,1.563110046386718750e+02,1.533768310546875000e+02,1.954430999755859375e+02,1.303655853271484375e+02,1.179018478393554688e+02,1.364895782470703125e+02,2.132842407226562500e+02,1.489459533691406250e+02,1.901235656738281250e+02,1.628857421875000000e+02,1.339176940917968750e+02,1.960396575927734375e+02,1.357835845947265625e+02,1.252944183349609375e+02,1.837105255126953125e+02
1.069075393676757812e+02,1.986188354492187500e+02,1.430142974853515625e+02,1.882646026611328125e+02,1.734420623779296875e+02,1.742929382324218750e+02,2.018676300048828125e+02,1.597962951660156250e+02,1.947891998291015625e+02,1.958821716308593750e+02,1.740541839599609375e+02,2.103703308105468750e+02,2.219291687011718750e+02,1.164518203735351562e+02,1.751403503417968750e+02,1.255314407348632812e+02,1.209756240844726562e+02,1.979028167724609375e+02,1.900039825439453125e+02,1.272785263061523438e+02,2.057459411621093750e+02,1.772116241455078125e+02,1.748751373291015625e+02,1.266841812133789062e+02,7.121452331542968750e+01,1.345232086181640625e+02,1.976880187988281250e+02,1.916739501953125000e+02,1.942573699951171875e+02,2.045109558105468750e+02,1.135375518798828125e+02,8.500856781005859375e+01,1.426048583984375000e+02,1.995373229980468750e+02,1.977649383544921875e+02,1.277012023925781250e+02,1.336038970947265625e+02,1.730480041503906250e+02,2.209730377197265625e+02,2.208970794677734375e+02,1.613620605468750000e+02,1.036320724487304688e+02,2.259154968261718750e+02,1.910481719970703125e+02,9.991730499267578125e+01,1.992705993652343750e+02,2.124073638916015625e+02,1.925282135009765625e+02,1.649694519042968750e+02,1.338436279296875000e+02,1.211214675903320312e+02,2.247661590576171875e+02,2.190619659423828125e+02,2.071392974853515625e+02,1.349660949707031250e+02,1.571331787109375000e+02,1.869692382812500000e+02,1.026258544921875000e+02,1.687132263183593750e+02,2.006131286621093750e+02,2.198434143066406250e+02,1.354895019531250000e+02,2.251223754882812500e+02,1.509405670166015625e+02,2.221196136474609375e+02,1.410622253417968750e+02,1.257062606811523438e+02,2.061485137939453125e+02,2.033782043457031250e+02,1.498747100830078125e+02,1.893621368408203125e+02,1.546177215576171875e+02,1.452539062500000000e+02,2.044900512695312500e+02,2.049726715087890625e+02,2.274132995605468750e+02,1.440168762207031250e+02,1.630280914306640625e+02,1.267794876098632812e+02,2.148486480712890625e+02,2.191524963378906250e+02,1.517076416015625000e+02,1.588493957519531250e+02,2.078544616699218750e+02,1.355456695556640625e+02,1.237839660644531250e+02,1.371442871093750000e+02,2.275879211425781250e+02,1.571808624267578125e+02,2.018381652832031250e+02,1.711755371093750000e+02,1.361281738281250000e+02,2.060107269287109375e+02,1.360493469238281250e+02,1.209889450073242188e+02,1.956156311035156250e+02
1.213169937133789062e+02,1.891645050048828125e+02,1.442265319824218750e+02,1.827600708007812500e+02,1.687889404296875000e+02,1.723617858886718750e+02,1.987895812988281250e+02,1.608705749511718750e+02,1.892116088867187500e+02,1.846592102050781250e+02,1.762180175781250000e+02,2.035249176025390625e+02,2.124221801757812500e+02,1.288687591552734375e+02,1.700731964111328125e+02,1.381797027587890625e+02,1.343960571289062500e+02,1.919217224121093750e+02,1.859571533203125000e+02,1.343084259033203125e+02,1.936670837402343750e+02,1.742889099121093750e+02,1.742443847656250000e+02,1.369064025878906250e+02,8.065965270996093750e+01,1.343122711181640625e+02,1.902836456298828125e+02,1.907821807861328125e+02,1.897192077636718750e+02,1.930452880859375000e+02,1.246837158203125000e+02,1.080367279052734375e+02,1.513531341552734375e+02,1.917765960693359375e+02,1.956497192382812500e+02,1.227236404418945312e+02,1.390184936523437500e+02,1.647299194335937500e+02,2.076146850585937500e+02,2.142567443847656250e+02,1.606807861328125000e+02,1.113961334228515625e+02,2.172282867431640625e+02,1.848551635742187500e+02,1.100230407714843750e+02,1.933920288085937500e+02,2.058327941894531250e+02,1.892698669433593750e+02,1.680551757812500000e+02,1.365494995117187500e+02,1.230130844116210938e+02,2.114008178710937500e+02,2.120266418457031250e+02,1.975701293945312500e+02,1.467057495117187500e+02,1.562795104980468750e+02,1.802787628173828125e+02,1.170939483642578125e+02,1.716862487792968750e+02,1.946653594970703125e+02,2.059692230224609375e+02,1.399056701660156250e+02,2.155255279541015625e+02,1.497319641113281250e+02,2.135329895019531250e+02,1.452030334472656250e+02,1.331189270019531250e+02,1.994995880126953125e+02,2.020859985351562500e+02,1.498707275390625000e+02,1.846042785644531250e+02,1.556108551025390625e+02,1.470592803955078125e+02,1.977180328369140625e+02,1.996608123779296875e+02,2.203899078369140625e+02,1.445127868652343750e+02,1.589653015136718750e+02,1.333744201660156250e+02,2.098518066406250000e+02,2.129363861083984375e+02,1.494529724121093750e+02,1.549108123779296875e+02,2.008945770263671875e+02,1.429479217529296875e+02,1.265135803222656250e+02,1.370737304687500000e+02,2.185265197753906250e+02,1.544268035888671875e+02,1.904892578125000000e+02,1.645115966796875000e+02,1.409184722900390625e+02,1.993837127685546875e+02,1.411413879394531250e+02,1.289713745117187500e+02,1.847986755371093750e+02
1.142382736206054688e+02,2.043087158203125000e+02,1.427900848388671875e+02,1.963422088623046875e+02,1.685609436035156250e+02,1.757585754394531250e+02,2.095950317382812500e+02,1.624699859619140625e+02,2.019660644531250000e+02,1.994132690429687500e+02,1.802443389892578125e+02,2.168509216308593750e+02,2.275544586181640625e+02,1.213837890625000000e+02,1.780583953857421875e+02,1.281222991943359375e+02,1.217495727539062500e+02,2.024967956542968750e+02,1.993311614990234375e+02,1.344075469970703125e+02,2.090999603271484375e+02,1.802835693359375000e+02,1.770836029052734375e+02,1.283882598876953125e+02,6.908184051513671875e+01,1.336352844238281250e+02,2.037472381591796875e+02,1.982842712402343750e+02,2.031177673339843750e+02,2.090602722167968750e+02,1.214691696166992188e+02,9.157212066650390625e+01,1.505909881591796875e+02,2.032517242431640625e+02,2.044993286132812500e+02,1.233323211669921875e+02,1.372356872558593750e+02,1.700631713867187500e+02,2.281652526855468750e+02,2.266965332031250000e+02,1.699434204101562500e+02,9.673731231689453125e+01,2.328225250244140625e+02,1.967592468261718750e+02,9.992579650878906250e+01,2.055712127685546875e+02,2.189399414062500000e+02,1.992490234375000000e+02,1.737424011230468750e+02,1.412976074218750000e+02,1.256885299682617188e+02,2.279105682373046875e+02,2.258109130859375000e+02,2.128476409912109375e+02,1.431623992919921875e+02,1.568225250244140625e+02,1.846824645996093750e+02,1.024302673339843750e+02,1.806421051025390625e+02,2.109844818115234375e+02,2.272848510742187500e+02,1.338248748779296875e+02,2.317043151855468750e+02,1.551353149414062500e+02,2.270031280517578125e+02,1.426286468505859375e+02,1.288723449707031250e+02,2.114239807128906250e+02,2.135294799804687500e+02,1.562040557861328125e+02,2.008809204101562500e+02,1.604875183105468750e+02,1.480278320312500000e+02,2.089901885986328125e+02,2.137796478271484375e+02,2.327554931640625000e+02,1.523895263671875000e+02,1.649877624511718750e+02,1.257163848876953125e+02,2.222404327392578125e+02,2.268663787841796875e+02,1.472528533935546875e+02,1.625352478027343750e+02,2.154401702880859375e+02,1.462368164062500000e+02,1.240030822753906250e+02,1.428071441650390625e+02,2.343422241210937500e+02,1.603357849121093750e+02,2.074066009521484375e+02,1.749489288330078125e+02,1.390358734130859375e+02,2.138103485107421875e+02,1.369966125488281250e+02,1.224655609130859375e+02,1.994283905029296875e+02
1.165612716674804688e+02,2.026206512451171875e+02,1.506879882812500000e+02,1.928213348388671875e+02,1.727897644042968750e+02,1.820747070312500000e+02,1.993764343261718750e+02,1.593170318603515625e+02,1.949716186523437500e+02,1.899821472167968750e+02,1.681414184570312500e+02,2.133333587646484375e+02,2.255339050292968750e+02,1.270857467651367188e+02,1.686237792968750000e+02,1.379750671386718750e+02,1.245444259643554688e+02,1.985072021484375000e+02,1.919546203613281250e+02,1.291827850341796875e+02,2.022022705078125000e+02,1.760942535400390625e+02,1.776328277587890625e+02,1.407526855468750000e+02,7.703749847412109375e+01,1.393810119628906250e+02,1.984977416992187500e+02,1.888144073486328125e+02,1.890717620849609375e+02,2.099752502441406250e+02,1.158419494628906250e+02,8.870715332031250000e+01,1.456396331787109375e+02,2.024009552001953125e+02,2.119086151123046875e+02,1.418796844482421875e+02,1.385353698730468750e+02,1.753871765136718750e+02,2.214090728759765625e+02,2.197700653076171875e+02,1.721764373779296875e+02,1.158330688476562500e+02,2.246134948730468750e+02,1.942667694091796875e+02,1.094322204589843750e+02,1.930372772216796875e+02,2.120441436767578125e+02,1.857255859375000000e+02,1.770070648193359375e+02,1.435536804199218750e+02,1.293683013916015625e+02,2.224690856933593750e+02,2.165334625244140625e+02,2.070551757812500000e+02,1.477650604248046875e+02,1.700980377197265625e+02,1.850741424560546875e+02,1.025002593994140625e+02,1.695458068847656250e+02,2.002262115478515625e+02,2.188180847167968750e+02,1.557482757568359375e+02,2.282972564697265625e+02,1.646272430419921875e+02,2.209428405761718750e+02,1.484759368896484375e+02,1.355001373291015625e+02,2.098157653808593750e+02,2.014870147705078125e+02,1.494633178710937500e+02,1.892082977294921875e+02,1.575987091064453125e+02,1.551308746337890625e+02,2.068254547119140625e+02,2.148227081298828125e+02,2.305926818847656250e+02,1.447743988037109375e+02,1.648421936035156250e+02,1.294729309082031250e+02,2.131864929199218750e+02,2.224731597900390625e+02,1.538985748291015625e+02,1.550258636474609375e+02,2.109598846435546875e+02,1.392774505615234375e+02,1.213399353027343750e+02,1.475100555419921875e+02,2.253648223876953125e+02,1.679495544433593750e+02,1.997300872802734375e+02,1.713734893798828125e+02,1.285180358886718750e+02,2.075361022949218750e+02,1.353673706054687500e+02,1.267965469360351562e+02,1.921873016357421875e+02
